id,matchId,blue_win,blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueChampKills,blueHeraldKills,blueDragonKills,blueTowersDestroyed,redChampKills,redHeraldKills,redDragonKills,redTowersDestroyed
6819,3464903571.0,0,25051.0,299.0,70.0,8.8,32182.0,377.0,76.0,9.8,12.0,2.0,0.0,2.0,21.0,1.0,0.0,0.0
6820,3435942195.0,0,25592.0,329.0,94.0,9.2,26346.0,401.0,84.0,9.6,11.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0
6821,3509090615.0,1,24792.0,341.0,108.0,9.4,27286.0,361.0,85.0,9.2,8.0,2.0,0.0,1.0,11.0,1.0,0.0,0.0
6822,3509002691.0,1,24818.0,351.0,80.0,9.2,23387.0,294.0,118.0,8.8,8.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
6823,3497886049.0,1,25796.0,353.0,92.0,9.2,27267.0,352.0,60.0,9.0,11.0,2.0,0.0,2.0,10.0,1.0,0.0,0.0
6824,3497882635.0,1,29481.0,407.0,95.0,9.8,21580.0,334.0,88.0,8.4,9.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0
6825,3470005898.0,1,26158.0,320.0,96.0,9.2,25774.0,363.0,71.0,9.2,9.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0
6826,3441479206.0,1,29111.0,323.0,95.0,9.8,22728.0,287.0,57.0,8.6,17.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0
6827,3412165265.0,0,21971.0,293.0,80.0,8.6,30138.0,341.0,76.0,9.4,5.0,0.0,0.0,1.0,19.0,2.0,0.0,0.0
6828,3511841725.0,0,24281.0,315.0,69.0,8.8,30612.0,384.0,98.0,10.0,8.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0
6829,3511718355.0,1,26671.0,352.0,94.0,9.4,24282.0,312.0,65.0,9.0,10.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0
6830,3511722269.0,0,24177.0,347.0,102.0,8.8,28972.0,380.0,62.0,9.4,5.0,2.0,0.0,1.0,16.0,1.0,0.0,1.0
6831,3486203561.0,1,30327.0,335.0,82.0,9.0,27496.0,321.0,86.0,9.2,17.0,3.0,0.0,0.0,14.0,0.0,0.0,3.0
6832,3463664963.0,0,23918.0,344.0,70.0,8.6,24968.0,313.0,97.0,9.2,8.0,1.0,0.0,0.0,11.0,2.0,0.0,1.0
6833,3463681844.0,1,26463.0,299.0,78.0,9.0,25434.0,295.0,74.0,8.6,13.0,2.0,0.0,1.0,11.0,1.0,0.0,1.0
6834,3462902686.0,1,25658.0,329.0,66.0,9.0,25270.0,339.0,77.0,8.8,13.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0
6835,3460338395.0,1,26326.0,324.0,90.0,9.0,27221.0,346.0,108.0,9.6,11.0,2.0,0.0,0.0,14.0,1.0,0.0,2.0
6836,3487841798.0,0,23403.0,359.0,72.0,9.0,27123.0,335.0,93.0,9.6,7.0,0.0,0.0,1.0,13.0,3.0,0.0,0.0
6837,3458619339.0,0,25371.0,292.0,59.0,8.8,33178.0,360.0,104.0,10.2,10.0,0.0,0.0,2.0,24.0,3.0,0.0,0.0
6838,3437611613.0,1,27816.0,321.0,60.0,9.0,24644.0,329.0,74.0,9.0,12.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0
6839,3437525844.0,0,28806.0,307.0,71.0,8.8,30397.0,291.0,66.0,9.2,18.0,0.0,0.0,2.0,21.0,3.0,0.0,1.0
6840,3437531025.0,0,21031.0,334.0,67.0,8.6,28145.0,369.0,96.0,9.8,3.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0
6841,3512070745.0,0,24174.0,367.0,80.0,9.6,24505.0,376.0,107.0,9.6,7.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
6842,3503796128.0,0,25085.0,328.0,76.0,9.0,29217.0,321.0,92.0,9.4,13.0,1.0,0.0,1.0,14.0,3.0,0.0,0.0
6843,3487775443.0,1,31604.0,377.0,105.0,9.6,22071.0,316.0,60.0,8.8,14.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0
6844,3478689822.0,1,26420.0,310.0,74.0,9.0,28949.0,331.0,75.0,9.2,12.0,2.0,0.0,2.0,14.0,0.0,0.0,1.0
6845,3478546947.0,0,20540.0,326.0,73.0,8.2,30761.0,358.0,115.0,9.8,2.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0
6846,3478575114.0,1,32199.0,349.0,83.0,9.8,23513.0,288.0,90.0,8.4,17.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0
6847,3495798134.0,0,19687.0,248.0,84.0,8.0,29939.0,342.0,82.0,9.6,3.0,2.0,0.0,2.0,18.0,1.0,0.0,0.0
6848,3507719227.0,1,26443.0,301.0,107.0,9.8,25339.0,367.0,104.0,9.4,9.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0
6849,3507764783.0,1,31344.0,358.0,100.0,9.8,24433.0,272.0,102.0,9.0,17.0,2.0,0.0,1.0,9.0,1.0,0.0,3.0
6850,3507702451.0,1,28810.0,358.0,98.0,9.6,26701.0,355.0,83.0,9.0,17.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0
6851,3507686412.0,0,24377.0,301.0,71.0,8.6,28738.0,308.0,78.0,9.0,10.0,1.0,0.0,2.0,14.0,2.0,0.0,0.0
6852,3507654176.0,0,24503.0,333.0,83.0,8.8,33306.0,354.0,88.0,10.2,10.0,0.0,0.0,2.0,24.0,2.0,0.0,0.0
6853,3500387499.0,0,25101.0,368.0,67.0,9.0,24484.0,299.0,97.0,9.2,8.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0
6854,3500374284.0,0,22748.0,293.0,60.0,8.8,30668.0,351.0,116.0,9.6,7.0,0.0,0.0,4.0,15.0,3.0,0.0,0.0
6855,3499406687.0,1,28075.0,350.0,84.0,8.8,26658.0,285.0,84.0,8.8,13.0,2.0,0.0,1.0,11.0,1.0,0.0,1.0
6856,3499294871.0,0,27774.0,361.0,78.0,9.2,26463.0,368.0,103.0,9.0,13.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0
6857,3506955775.0,1,29282.0,322.0,100.0,9.4,25078.0,313.0,92.0,9.0,18.0,2.0,0.0,1.0,7.0,1.0,0.0,2.0
6858,3505381882.0,1,29928.0,414.0,102.0,10.0,24023.0,353.0,75.0,8.8,11.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0
6859,3505305813.0,0,27155.0,302.0,83.0,8.8,27686.0,337.0,93.0,9.2,14.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0
6860,3506938870.0,0,25622.0,292.0,80.0,8.4,29200.0,343.0,114.0,9.6,11.0,1.0,0.0,1.0,15.0,1.0,0.0,1.0
6861,3503118022.0,0,28184.0,389.0,78.0,9.6,28498.0,368.0,93.0,9.8,8.0,0.0,0.0,1.0,15.0,3.0,0.0,1.0
6862,3501919996.0,0,28858.0,391.0,72.0,9.4,29750.0,369.0,89.0,9.8,9.0,0.0,0.0,2.0,16.0,2.0,0.0,3.0
6863,3501843529.0,1,28108.0,367.0,99.0,9.4,24567.0,368.0,79.0,8.8,16.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0
6864,3501807315.0,0,25894.0,321.0,80.0,9.0,31483.0,312.0,83.0,9.4,11.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0
6865,3491092842.0,0,23803.0,273.0,47.0,8.2,30613.0,329.0,97.0,9.2,11.0,1.0,0.0,2.0,17.0,1.0,0.0,0.0
6866,3461085080.0,0,25259.0,324.0,88.0,9.2,28049.0,388.0,70.0,9.6,8.0,2.0,0.0,1.0,11.0,1.0,0.0,1.0
6867,3430533398.0,1,28677.0,278.0,81.0,9.2,27770.0,338.0,66.0,8.8,20.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0
6868,3391308513.0,0,25631.0,368.0,67.0,8.6,28117.0,382.0,100.0,10.2,9.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0
6869,3388864118.0,1,31251.0,371.0,84.0,9.2,18393.0,214.0,69.0,7.8,18.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0
6870,3508749062.0,1,31341.0,311.0,89.0,9.2,24060.0,302.0,71.0,8.2,20.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0
6871,3508693483.0,1,25887.0,354.0,108.0,9.8,25109.0,342.0,109.0,9.4,9.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0
6872,3499946313.0,0,21999.0,339.0,63.0,8.6,27007.0,342.0,86.0,9.4,4.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0
6873,3476993015.0,1,24803.0,325.0,76.0,9.0,27281.0,369.0,78.0,9.2,8.0,2.0,0.0,1.0,13.0,0.0,0.0,1.0
6874,3476919056.0,0,23434.0,327.0,77.0,8.6,25735.0,337.0,84.0,9.4,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0
6875,3478928244.0,0,21331.0,349.0,89.0,8.8,28579.0,390.0,88.0,9.6,2.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0
6876,3478845151.0,0,23607.0,344.0,74.0,8.8,27210.0,346.0,72.0,9.6,5.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0
6877,3478911030.0,1,28189.0,353.0,97.0,9.4,28000.0,305.0,81.0,9.2,13.0,0.0,0.0,1.0,13.0,3.0,0.0,1.0
6878,3464379571.0,1,25715.0,354.0,77.0,9.4,26452.0,343.0,67.0,9.2,7.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0
6879,3464347130.0,0,29404.0,336.0,124.0,9.6,27158.0,355.0,71.0,9.0,16.0,1.0,0.0,1.0,14.0,2.0,0.0,1.0
6880,3501627809.0,1,25804.0,333.0,78.0,8.8,23001.0,296.0,53.0,8.4,10.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0
6881,3476864004.0,0,25538.0,290.0,86.0,9.0,29321.0,333.0,84.0,9.2,12.0,1.0,0.0,2.0,13.0,1.0,0.0,1.0
6882,3476840655.0,1,32992.0,288.0,73.0,9.4,25966.0,323.0,78.0,8.2,25.0,3.0,0.0,0.0,10.0,0.0,0.0,2.0
6883,3476784120.0,1,27064.0,330.0,72.0,9.8,28688.0,340.0,68.0,9.4,12.0,1.0,0.0,1.0,16.0,1.0,0.0,1.0
6884,3476751667.0,0,23186.0,354.0,76.0,8.8,27694.0,356.0,80.0,9.4,6.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0
6885,3502531833.0,1,30301.0,283.0,92.0,9.0,25965.0,317.0,64.0,9.0,17.0,3.0,0.0,1.0,13.0,0.0,0.0,3.0
6886,3501368371.0,0,26586.0,303.0,92.0,9.4,28188.0,352.0,80.0,9.4,14.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0
6887,3501374286.0,0,25445.0,309.0,62.0,8.8,23242.0,299.0,79.0,8.6,9.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0
6888,3488557440.0,1,24950.0,377.0,71.0,9.2,25790.0,365.0,108.0,9.2,9.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0
6889,3489175573.0,0,28040.0,330.0,100.0,9.4,29661.0,369.0,76.0,9.6,14.0,0.0,0.0,1.0,16.0,2.0,0.0,1.0
6890,3488908040.0,0,22189.0,295.0,75.0,8.4,28939.0,362.0,68.0,9.4,5.0,1.0,0.0,1.0,17.0,2.0,0.0,1.0
6891,3488912412.0,0,24360.0,377.0,78.0,9.4,24712.0,391.0,93.0,9.4,7.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
6892,3488806689.0,1,31697.0,359.0,84.0,9.8,24965.0,331.0,87.0,8.6,19.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0
6893,3488728781.0,1,27928.0,356.0,99.0,9.2,24007.0,343.0,85.0,9.0,11.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0
6894,3505267785.0,1,28446.0,317.0,60.0,9.2,25617.0,291.0,67.0,9.0,19.0,2.0,0.0,0.0,13.0,1.0,0.0,1.0
6895,3505252098.0,0,29140.0,345.0,75.0,9.4,26296.0,341.0,98.0,9.0,18.0,1.0,0.0,1.0,10.0,2.0,0.0,1.0
6896,3505217142.0,1,29540.0,357.0,92.0,9.8,24064.0,283.0,68.0,8.6,17.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0
6897,3505221562.0,0,26520.0,375.0,67.0,9.4,26532.0,392.0,80.0,9.0,9.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0
6898,3505127626.0,0,25311.0,362.0,84.0,9.2,27674.0,371.0,100.0,9.6,8.0,1.0,0.0,1.0,13.0,1.0,0.0,1.0
6899,3506207662.0,1,28215.0,345.0,68.0,9.2,26032.0,291.0,96.0,9.4,14.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0
6900,3499450375.0,0,25849.0,345.0,87.0,9.2,28291.0,364.0,86.0,9.4,11.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0
6901,3499355985.0,0,22953.0,329.0,63.0,8.8,25177.0,318.0,92.0,8.4,4.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0
6902,3499351015.0,0,25949.0,400.0,94.0,9.4,24841.0,347.0,84.0,9.0,8.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0
6903,3505214896.0,0,25558.0,353.0,81.0,9.0,23455.0,374.0,90.0,8.8,9.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0
6904,3499758383.0,0,31409.0,364.0,92.0,10.4,26506.0,360.0,88.0,9.2,21.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0
6905,3466888240.0,0,23975.0,331.0,91.0,9.2,30272.0,322.0,111.0,9.2,7.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0
6906,3429558883.0,1,31543.0,331.0,83.0,9.4,20741.0,222.0,88.0,8.2,17.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0
6907,3385369476.0,0,17916.0,234.0,47.0,6.8,26534.0,344.0,100.0,9.2,2.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0
6908,3341440433.0,1,27399.0,329.0,85.0,9.4,26124.0,328.0,81.0,9.4,15.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0
6909,3501733966.0,0,22818.0,297.0,83.0,8.4,29950.0,424.0,80.0,9.4,5.0,1.0,0.0,3.0,12.0,1.0,0.0,0.0
6910,3501625985.0,1,30391.0,384.0,112.0,9.6,22282.0,319.0,64.0,8.4,13.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0
6911,3501620019.0,0,21836.0,318.0,84.0,8.8,26343.0,395.0,125.0,9.6,3.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0
6912,3501604142.0,1,29813.0,325.0,87.0,8.8,22906.0,240.0,92.0,8.2,21.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0
6913,3511589519.0,0,24510.0,332.0,74.0,8.8,30451.0,281.0,81.0,9.4,8.0,0.0,0.0,2.0,17.0,2.0,0.0,0.0
6914,3499297806.0,1,26069.0,342.0,105.0,9.2,25320.0,343.0,84.0,9.2,9.0,2.0,0.0,1.0,8.0,1.0,0.0,1.0
6915,3471938566.0,1,31886.0,327.0,103.0,10.4,23936.0,349.0,71.0,8.8,24.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0
6916,3471922258.0,1,25764.0,359.0,91.0,9.4,23537.0,393.0,108.0,9.2,7.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
6917,3471910748.0,0,23890.0,287.0,95.0,9.0,27332.0,366.0,64.0,9.2,10.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0
6918,3471817814.0,1,34032.0,311.0,91.0,9.8,25727.0,242.0,69.0,8.4,28.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0
6919,3503262064.0,0,25539.0,304.0,63.0,9.0,26091.0,406.0,77.0,9.4,12.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0
6920,3503167706.0,0,22398.0,334.0,76.0,8.8,28662.0,403.0,84.0,9.8,4.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0
6921,3503099689.0,0,25201.0,326.0,88.0,9.2,29284.0,347.0,87.0,9.2,11.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0
6922,3503083898.0,0,26494.0,323.0,82.0,9.6,30676.0,345.0,79.0,9.6,12.0,0.0,0.0,2.0,17.0,3.0,0.0,0.0
6923,3503077183.0,1,28930.0,366.0,88.0,9.2,26104.0,350.0,96.0,9.4,11.0,2.0,0.0,1.0,9.0,1.0,0.0,2.0
6924,3507846558.0,0,24141.0,344.0,72.0,8.8,24062.0,322.0,72.0,9.0,8.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0
6925,3507708964.0,1,24535.0,333.0,54.0,8.8,21236.0,342.0,64.0,8.6,11.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
6926,3484972941.0,0,24916.0,334.0,80.0,9.2,28736.0,353.0,76.0,9.6,10.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0
6927,3484981635.0,1,30996.0,372.0,96.0,9.6,26433.0,333.0,89.0,9.0,16.0,1.0,0.0,2.0,9.0,2.0,0.0,3.0
6928,3466464306.0,1,28193.0,319.0,100.0,9.8,24502.0,315.0,72.0,9.0,14.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0
6929,3466458180.0,1,26837.0,365.0,72.0,9.4,24553.0,345.0,71.0,8.6,12.0,1.0,0.0,2.0,6.0,1.0,0.0,1.0
6930,3440497243.0,1,33894.0,364.0,99.0,10.0,21414.0,299.0,58.0,8.2,23.0,2.0,0.0,0.0,5.0,1.0,0.0,5.0
6931,3498623460.0,0,23064.0,329.0,71.0,8.4,26288.0,342.0,77.0,8.8,5.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0
6932,3498578720.0,0,23951.0,351.0,71.0,8.8,27206.0,304.0,107.0,9.4,8.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0
6933,3482364215.0,1,25915.0,408.0,97.0,9.4,24302.0,419.0,74.0,9.0,7.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0
6934,3482316993.0,0,27937.0,336.0,81.0,9.4,28885.0,342.0,92.0,9.4,16.0,2.0,0.0,1.0,15.0,2.0,0.0,0.0
6935,3482323027.0,0,24851.0,338.0,99.0,9.0,29603.0,364.0,71.0,9.4,7.0,1.0,0.0,2.0,14.0,1.0,0.0,0.0
6936,3482278829.0,1,25441.0,314.0,65.0,8.8,28586.0,370.0,89.0,9.2,10.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0
6937,3467214673.0,0,23307.0,299.0,75.0,9.0,27263.0,356.0,92.0,9.6,6.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0
6938,3488576942.0,1,31971.0,368.0,93.0,9.8,23930.0,328.0,93.0,8.8,18.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0
6939,3463474484.0,0,28886.0,341.0,88.0,9.4,32071.0,355.0,91.0,9.6,15.0,1.0,0.0,2.0,18.0,2.0,0.0,1.0
6940,3446346312.0,0,25375.0,332.0,93.0,9.2,28724.0,342.0,101.0,9.8,8.0,1.0,0.0,1.0,16.0,2.0,0.0,1.0
6941,3446351612.0,0,22285.0,322.0,52.0,8.8,28716.0,372.0,82.0,9.6,7.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0
6942,3487095875.0,1,27383.0,374.0,63.0,9.6,21905.0,347.0,87.0,8.8,10.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
6943,3487001350.0,1,26755.0,354.0,84.0,9.6,27318.0,347.0,74.0,9.2,12.0,2.0,0.0,1.0,11.0,1.0,0.0,0.0
6944,3486877849.0,0,24748.0,355.0,86.0,9.0,28826.0,338.0,103.0,9.4,8.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0
6945,3486872639.0,0,24777.0,291.0,75.0,8.8,27259.0,342.0,78.0,9.2,10.0,2.0,0.0,0.0,15.0,1.0,0.0,1.0
6946,3511525300.0,1,26252.0,369.0,102.0,9.2,26891.0,369.0,81.0,9.2,8.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0
6947,3504377400.0,1,26170.0,346.0,76.0,9.4,25802.0,367.0,111.0,9.2,9.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0
6948,3504360008.0,0,26248.0,255.0,74.0,8.6,32065.0,328.0,96.0,9.6,12.0,1.0,0.0,2.0,24.0,2.0,0.0,1.0
6949,3504304992.0,1,31766.0,393.0,137.0,10.2,18890.0,270.0,53.0,8.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0
6950,3504258127.0,1,26231.0,296.0,112.0,9.0,23801.0,354.0,84.0,8.8,10.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0
6951,3503060974.0,1,23751.0,360.0,84.0,9.2,26365.0,383.0,104.0,9.4,6.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0
6952,3509380692.0,1,26871.0,319.0,64.0,9.4,26689.0,280.0,106.0,9.4,13.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0
6953,3503318960.0,1,31572.0,319.0,106.0,9.4,27929.0,326.0,79.0,9.4,21.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0
6954,3503295233.0,0,25548.0,311.0,83.0,9.2,24778.0,368.0,83.0,9.0,8.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0
6955,3511135866.0,0,24406.0,353.0,84.0,9.0,29064.0,332.0,76.0,9.0,8.0,1.0,0.0,1.0,17.0,1.0,0.0,0.0
6956,3510351516.0,0,23020.0,321.0,64.0,8.4,29268.0,333.0,119.0,9.2,7.0,0.0,0.0,3.0,13.0,2.0,0.0,0.0
6957,3510224517.0,0,26211.0,292.0,82.0,9.4,25817.0,327.0,88.0,9.0,13.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0
6958,3510152243.0,1,28416.0,346.0,88.0,9.4,28227.0,325.0,84.0,9.0,14.0,0.0,0.0,1.0,14.0,3.0,0.0,1.0
6959,3505954556.0,0,23235.0,290.0,84.0,8.4,31088.0,329.0,92.0,9.2,6.0,1.0,0.0,2.0,20.0,2.0,0.0,0.0
6960,3497904355.0,1,27046.0,298.0,72.0,9.2,25911.0,330.0,77.0,8.8,14.0,2.0,0.0,0.0,11.0,1.0,0.0,1.0
6961,3497857711.0,0,30281.0,296.0,92.0,9.6,25454.0,327.0,112.0,9.4,17.0,2.0,0.0,0.0,9.0,1.0,0.0,3.0
6962,3495524257.0,0,22683.0,326.0,60.0,8.4,30106.0,371.0,83.0,9.4,6.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0
6963,3502318270.0,0,26858.0,315.0,77.0,9.4,27410.0,367.0,86.0,9.2,15.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0
6964,3502333798.0,1,26927.0,315.0,92.0,9.2,23162.0,358.0,100.0,9.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
6965,3502228393.0,1,29987.0,324.0,119.0,9.2,24443.0,319.0,73.0,9.2,15.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0
6966,3502191105.0,1,25730.0,287.0,91.0,9.4,24321.0,318.0,73.0,8.8,14.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0
6967,3510339788.0,1,27534.0,358.0,75.0,9.4,27768.0,301.0,102.0,9.2,14.0,0.0,0.0,1.0,12.0,3.0,0.0,1.0
6968,3504463522.0,1,24004.0,332.0,90.0,9.2,22864.0,342.0,81.0,9.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
6969,3494066125.0,1,30352.0,395.0,114.0,9.6,22445.0,351.0,81.0,8.6,11.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
6970,3505960092.0,0,24435.0,355.0,91.0,9.2,28342.0,406.0,84.0,9.6,9.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0
6971,3494383926.0,1,28693.0,351.0,91.0,9.4,23547.0,327.0,56.0,9.0,15.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0
6972,3477914616.0,1,25333.0,408.0,92.0,9.4,23133.0,366.0,104.0,9.0,8.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
6973,3496745106.0,0,27795.0,337.0,74.0,9.2,26698.0,317.0,56.0,8.6,15.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0
6974,3496751528.0,1,29079.0,371.0,92.0,9.8,24379.0,352.0,85.0,9.0,16.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0
6975,3496704064.0,1,25069.0,349.0,82.0,9.4,25782.0,343.0,91.0,9.0,8.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0
6976,3496662881.0,1,31174.0,423.0,82.0,9.8,23106.0,314.0,66.0,8.2,16.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0
6977,3495766491.0,0,24122.0,355.0,84.0,9.0,28785.0,350.0,81.0,9.6,8.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0
6978,3504392798.0,0,24439.0,358.0,105.0,9.0,27375.0,391.0,84.0,9.4,6.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
6979,3495051540.0,1,27317.0,343.0,77.0,9.2,21259.0,298.0,77.0,8.6,14.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
6980,3509196449.0,1,34488.0,408.0,121.0,10.2,23277.0,287.0,60.0,8.6,25.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0
6981,3508523024.0,0,26715.0,319.0,97.0,9.4,28111.0,352.0,77.0,9.6,11.0,2.0,0.0,0.0,18.0,1.0,0.0,2.0
6982,3508378335.0,1,28388.0,321.0,75.0,9.2,30454.0,334.0,88.0,9.2,16.0,1.0,0.0,2.0,16.0,2.0,0.0,2.0
6983,3508202041.0,1,29662.0,337.0,72.0,9.4,27189.0,347.0,71.0,9.2,17.0,1.0,0.0,0.0,12.0,1.0,0.0,2.0
6984,3506997184.0,1,27709.0,358.0,91.0,9.4,22509.0,324.0,80.0,8.6,11.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0
6985,3480162961.0,1,25538.0,347.0,97.0,9.6,23423.0,405.0,84.0,9.2,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
6986,3496276988.0,1,27688.0,362.0,80.0,9.4,24558.0,335.0,71.0,8.8,10.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0
6987,3494983901.0,1,26382.0,318.0,97.0,9.2,25014.0,379.0,74.0,9.0,11.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0
6988,3494084062.0,1,25558.0,371.0,85.0,9.2,25831.0,367.0,97.0,9.4,7.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0
6989,3492283668.0,1,25508.0,345.0,81.0,9.4,26645.0,337.0,80.0,9.2,9.0,1.0,0.0,3.0,8.0,2.0,0.0,0.0
6990,3491687425.0,1,26055.0,339.0,79.0,8.8,25981.0,341.0,89.0,9.4,8.0,1.0,0.0,1.0,9.0,1.0,0.0,2.0
6991,3489008094.0,1,28522.0,287.0,75.0,9.2,29810.0,343.0,81.0,9.4,16.0,0.0,0.0,2.0,17.0,3.0,0.0,0.0
6992,3488982507.0,1,29016.0,325.0,87.0,9.4,26196.0,339.0,57.0,9.0,16.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0
6993,3486812472.0,1,25011.0,342.0,80.0,9.0,23891.0,349.0,64.0,9.0,12.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0
6994,3486706438.0,0,24157.0,302.0,90.0,8.6,28033.0,310.0,92.0,9.2,10.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0
6995,3510147693.0,0,23541.0,323.0,80.0,8.6,30536.0,368.0,97.0,9.8,6.0,0.0,0.0,3.0,15.0,3.0,0.0,0.0
